Marca;Modelo;Versão;Ano;Estado;Cidade;Latitude;Longitude
CHEVROLET;PRISMA;LTZ 1.4 8V AT6 ECO FLEX MEC BAS 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
CHEVROLET;S-10;CD LT 4X2 2.5 16V AT6 FLEXPOWER AUT COM 4P;2018;MT;Campo Verde;-15,5444;-55,1625
CHEVROLET;TRACKER;LT 1.0 TURBO 12V AT6 AUT BAS 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
CHEVROLET;TRACKER;LT 1.0 TURBO 12V AT6 AUT COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
CHEVROLET;TRACKER;LT 1.0 TURBO 12V AT6 AUT COM 4P;2022;MT;Rondonópolis;-16,4706;-54,6358
FIAT;ARGO;1.0 6V FIREFLY FLEX MEC COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
FIAT;ARGO;1.0 6V FIREFLY FLEX MEC COM 4P;2023;MT;Rondonópolis;-16,4706;-54,6358
FIAT;CRONOS;DRIVE(COMFORT) 1.8 16V AT6 AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
FIAT;MOBI;LIKE 1.0 8V(FLEX) MEC COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
FIAT;PALIO(N.GERACAO);ESSENCE 1.6 16V(FLEX) MEC COM 4P;2016;MT;Rondonópolis;-16,4706;-54,6358
FIAT;TORO;FREEDOM 1.8 AT6 16V(FLEX) AUT BAS 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
FIAT;TORO;FREEDOM 1.8 AT6 16V(FLEX) AUT COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
FIAT;UNO EVO;ATTRACTIVE 1.0 6V FLEX MEC COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;1.0 12V FLEX MEC COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;1.0 12V FLEX MEC COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;FREESTYLE 1.0 12V MEC BAS 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;SE 1.0 12V 4P MEC BAS 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;SE 1.0 12V MEC COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;SE 1.0 12V MEC COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
FORD;KA;SE PLUS 1.0 12V MEC COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
FORD;NEW ECOSPORT;FREESTYLE 1.5 12V AT6 FLEX AUT COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
FORD;NEW ECOSPORT;FREESTYLE 1.5 12V FLEX MEC COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HONDA;HR-V;EX-CVT 4X2 1.8 16V MEC COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
HONDA;HR-V;EX-CVT 4X2 1.8 16V MEC COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HONDA;HR-V;EXL-CVT 4X2 1.8 16V AUT COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
HONDA;NEW FIT;(N.GERACAO) EXL-CVT 1.5 16V(FLEXONE) AUT COM 4P;2020;MT;Pedra Preta;-16,6242;-54,4728
HONDA;NEW FIT;(N.GERACAO) LX-CVT 1.5 16V(FLEXONE) AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;ACTION 1.6 16V AT6 AUT COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT BAS 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;ATTITUDE 1.6 16V MT6 FLEX MEC COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;PLATINUM 1.0 12V T-GDI AT AUT COM 4P;2022;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;MT;Pedra Preta;-16,6242;-54,4728
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;MT;Nova Mutum;-13,8236;-56,0819
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2019;MT;Primavera do Leste;-15,56;-54,2978
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;PULSE 1.6 16V AT6 FLEX AUT COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;PULSE 1.6 16V AT6 FLEX AUT COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT BAS 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;CRETA;SMART 1.6 16V AT6 FLEX AUT COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2018;MT;Pedra Preta;-16,6242;-54,4728
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT PLUS 1.0 12V MT5 MEC BAS 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT PLUS 1.0 TB 12V(FLEX) MEC COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT BAS 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;EDICAO COMEMORATIVA 5 ANOS 1.0 12V FLEX MEC COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;PREMIUM 1.6 16V AT6 AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC BAS 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC BAS 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;UNIQUE 1.0 12V FLEX MEC COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20;VISON 1.0 12V MT5 MEC COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20 HATCH;COMFORT 1.0 12V(FLEX) MEC COM 4P;2016;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20 HATCH;COMFORT 1.0 12V(FLEX) MEC COM 4P;2016;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V MT5 MEC BAS 4P;2019;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V MT5 MEC BAS 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V(FLEX) MT5 COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20S;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20S;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20S;PREMIUM 1.6 16V AT6 AUT BAS 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20S;PREMIUM 1.6 16V AT6 AUT COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20S;PREMIUM 1.6 16V AT6 AUT COM 4P;2018;MT;Campo Verde;-15,5444;-55,1625
HYUNDAI;HB20S;STYLE 1.6 16V AT FLEX AUT COM 4P;2019;MT;Cuiabá;-15,601;-56,0974
HYUNDAI;HB20S;VISION 1.0 12V MT5 MEC COM 4P;2022;MT;Rondonópolis;-16,4706;-54,6358
HYUNDAI;HB20X;PREMIUM 1.6 16V AT6 AUT COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
JEEP;RENEGADE;1.8 AT6 16V AUT COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
JEEP;RENEGADE;LONGITUDE 1.8 16V AT6 FLEX AUT COM 4P;2020;MT;Rondonópolis;-16,4706;-54,6358
RENAULT;LOGAN;LIFE 1.0 12V SCE MEC COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
TOYOTA;COROLLA;GLI 1.8 16V(FLEX)(CVT) AUT COM 4P;2018;MT;Rondonópolis;-16,4706;-54,6358
TOYOTA;COROLLA;XEI 2.0 16V(FLEX)(CVT) AUT COM 4P;2015;MT;Rondonópolis;-16,4706;-54,6358
TOYOTA;ETIOS SEDAN;X 1.5 16V AT(FLEX) AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
TOYOTA;YARIS SEDAN;XL LIVE 1.5 16V CVT AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
VOLKSWAGEN;GOL;(COMPOSITION TOUCH) 1.6 MSI 16V AT6 AUT COM 4P;2019;MT;Rondonópolis;-16,4706;-54,6358
VOLKSWAGEN;GOL;1.0 12V FLEX MEC COM 4P;2023;MT;Rondonópolis;-16,4706;-54,6358
VOLKSWAGEN;NIVUS;HIGHLINE 200 1.0 12V TSI AT6 AUT COM 4P;2021;MT;Rondonópolis;-16,4706;-54,6358
VOLKSWAGEN;POLO HATCH;200 1.0 12V(CONFORTLINE)(TOTALFLEX) AT6 MEC BAS 4P;2022;MT;Rondonópolis;-16,4706;-54,6358
VOLKSWAGEN;VOYAGE;COMFORTLINE 1.6 8V(G6)(TOTALFLEX) MEC COM 4P;2017;MT;Rondonópolis;-16,4706;-54,6358
CHEVROLET;COBALT;ELITE 1.8 8V ECO AT6 FLEX AUT BAS 4P;2018;MT;Cáceres;-16,0754;-57,681
CHEVROLET;COBALT;LTZ 1.8 8V ECO AT6 FLEX AUT COM 4P;2018;MT;Nova Olímpia;-14,7972;-57,2886
CHEVROLET;COBALT;LTZ 1.8 8V ECO MT6 FLEX MEC COM 4P;2018;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX;JOY 1.0 8V MT6 ECO FLEX MEC COM 4P;2018;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX;JOY 1.0 8V MT6 ECO FLEX MEC COM 4P;2018;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX;LT 1.0 12V MT6 MEC COM 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX PLUS;LT 1.0 12V MT6 MEC BAS 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
CHEVROLET;ONIX PLUS;LT 1.0 12V MT6 MEC COM 4P;2023;MT;CAMPO NOVO DO PARECIS;-13,6747;-57,8931
CHEVROLET;ONIX PLUS;LTZ 1.0 TB 12V MT6 MEC COM 4P;2023;MT;Campo Novo do Parecis;-13,6747;-57,8931
CHEVROLET;ONIX PLUS;PREMIER 1.0 TB 12V AT6 AUT COM 4P;2020;MT;Campo Novo do Parecis;-13,6747;-57,8931
CHEVROLET;ONIX PLUS;PREMIER 1.0 TB 12V AT6 AUT COM 4P;2022;MT;Tangará da Serra;-14,6229;-57,4933
CITROEN;C4 CACTUS;SHINE PACK 1.6 THP 16V AT FLEX AUT COM 4P;2019;MT;Tangará da Serra;-14,6229;-57,4933
FIAT;ARGO;1.0 6V FIREFLY FLEX MEC COM 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC BAS 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
FIAT;CRONOS;DRIVE 1.3 8V FIREFLY FLEX MEC COM 4P;2022;MT;Tangará da Serra;-14,6229;-57,4933
FIAT;MOBI;TREKKING 1.0 8V MEC COM 4P;2022;MT;Tangará da Serra;-14,6229;-57,4933
FIAT;STRADA CS;FREEDOM 1.3 8V FIREFLY MEC BAS 2P;2023;MT;Tangará da Serra;-14,6229;-57,4933
FIAT;STRADA(C.DUPLA);ENDURANCE 1.4 8V(FLEX) MEC COM 2P;2022;MT;Rio Branco;-15,2411;-58,1236
FIAT;STRADA(C.DUPLA);ENDURANCE 1.4 8V(FLEX) MEC COM 2P;2022;MT;Pontes e Lacerda;-15,2219;-59,3433
FIAT;TORO;FREEDOM AWD 2.0 16V AT9 AUT COM 4P;2023;MT;Barra do Bugres;-15,075;-57,1878
FIAT;UNO EVO;ATTRACTIVE 1.0 8V (FLEX) MEC COM 4P;2021;MT;Tangará da Serra;-14,6229;-57,4933
HONDA;CITY SEDAN;(N.GERACAO) EX-CVT 1.5 16V(FLEX) AUT COM 4P;2020;MT;Nova Olímpia;-14,7972;-57,2886
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2020;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2017;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;PULSE 1.6 16V AT6 FLEX AUT COM 4P;2018;MT;Sapezal;-13,5328;-58,7919
HYUNDAI;CRETA;PULSE 1.6 16V MT6 FLEX MEC COM 4P;2018;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;CRETA;SMART 1.6 16V AT6 FLEX AUT COM 4P;2020;MT;Lambari D'Oeste;-15,3189;-58,0028
HYUNDAI;CRETA;ULTIMATE 2.0 16V AT AUT COM 4P;2022;MT;Colíder;-10,8139;-55,4606
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2019;MT;Cáceres;-16,0754;-57,681
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2017;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2017;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;COMFORT PLUS 1.0 12V FLEX MEC COM 4P;2019;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;COMFORT STYLE 1.0 12V MT5 MEC COM 4P;2017;MT;Barra do Bugres;-15,075;-57,1878
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC BAS 4P;2022;MT;Sapezal;-13,5328;-58,7919
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2022;MT;Diamantino;-14,4056;-56,4367
HYUNDAI;HB20;SENSE 1.0 MT5 MEC COM 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;SENSE 1.0 MT5 MEC COM 4P;2023;MT;Sapezal;-13,5328;-58,7919
HYUNDAI;HB20 HATCH;COMFORT 1.0 12V(FLEX) MEC BAS 4P;2017;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20S;VISION 1.6 16V MT6 MEC COM 4P;2021;MT;Sorriso;-12,5425;-55,7211
JEEP;COMPASS;SPORT 2.0 16V AT6 FLEX AUT COMP 4P;2021;MT;Peixoto de Azevedo;-10,225;-54,9792
JEEP;RENEGADE;1.8 AT6 16V AUT COM 4P;2021;MT;São José do Rio Claro;-13,4419;-56,7217
RENAULT;DUSTER;ICONIC 1.6 16V SCe CVT X - TRONIC ;2021;MT;Tangará da Serra;-14,6229;-57,4933
RENAULT;DUSTER;ZEN 1.6 16V SCE MT6 MEC BAS 4P;2021;MT;Cáceres;-16,0754;-57,681
RENAULT;KWID;INTENSE 1.0 12V MEC COM 4P;2023;MT;Denise;-14,7328;-57,0583
RENAULT;KWID;ZEN 1.0 12V MEC BAS 4P;2023;MT;Sapezal;-13,5328;-58,7919
VOLKSWAGEN;AMAROK CD;EXTREME 4X4 3.0 TDI V6 258CV AT AUT COM 4P;2021;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;AMAROK CD;HIGHLINE 4MOTION 3.0 TDI V6 AT AUT BAS 4P;2019;MT;Pontes e Lacerda;-15,2219;-59,3433
VOLKSWAGEN;AMAROK CD;HIGHLINE 4MOTION 3.0 TDI V6 AT AUT BAS 4P;2021;MT;Diamantino;-14,4056;-56,4367
VOLKSWAGEN;FOX;COMFORTLINE 1.6 8V(TOTALFLEX) MEC COM 4P;2016;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;GOL;1.0 12V FLEX MEC COM 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
VOLKSWAGEN;NIVUS;HIGHLINE 200 1.0 12V TSI AT6 AUT COM 4P;2021;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;NIVUS;HIGHLINE 200 1.0 12V TSI AT6 AUT COM 4P;2022;MT;Tangará da Serra;-14,6229;-57,4933
VOLKSWAGEN;POLO HATCH;200 1.0 12V(CONFORTLINE)(TOTALFLEX) AT6 MEC COMP 4P;2020;MT;Caramujo;-13,1947;-57,8908
VOLKSWAGEN;T-CROSS;SENSE 200 1.0 TSI AT6 AUT COM 4P;2020;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;UP!;MOVE UP! 1.0 TSI 12V MEC BAS 4P;2019;MT;Cáceres;-16,0754;-57,681
VOLKSWAGEN;VIRTUS;200 1.0 12V(CONFORTLINE)(TOTALFLEX) AT6 MEC BAS 4P;2018;MT;Lambari D'Oeste;-15,3189;-58,0028
VOLKSWAGEN;VOYAGE;1.0 12V FLEX MEC COM 4P;2023;MT;Tangará da Serra;-14,6229;-57,4933
HYUNDAI;HB20;DIAMOND 1.0 TGDI 12V AT6 AUT COM 4P;2020;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2022;RS;Capão da Canoa;-29,7461;-50,0097
HYUNDAI;HB20S;EVOLUTION 1.0 12V MT5 MEC COM 4P;2020;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;HB20X;STYLE 1.6 16V MT6 MEC COM 4P;2018;RS;Canoas;-29,9178;-51,1836
HYUNDAI;CRETA;ACTION 1.6 16V AT6 AUT COM 4P;2021;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2019;RS;Ivoti;-29,5911;-51,1608
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2019;RS;Cachoeirinha;-29,9508;-51,0939
HYUNDAI;CRETA;PRESTIGE 2.0 16V AT6 FLEX AUT COM 4P;2018;RS;Canoas;-29,9178;-51,1836
HYUNDAI;HB20;COMFORT 1.0 12V MEC BAS 4P;2018;RS;Alvorada;-29,9911;-51,0808
HYUNDAI;HB20;COMFORT PLUS 1.6 16V AT6 AUT COM 4P;2018;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC BAS 4P;2020;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;HB20;VISION 1.6 16V MT6 MEC BAS 4P;2021;RS;Eldorado do Sul;-30,0839;-51,6178
HYUNDAI;HB20S;COMFORT PLUS 1.0 12V MT5 MEC BAS 4P;2017;RS;Guaíba;-30,1136;-51,325
HYUNDAI;HB20S;DIAMOND PLUS 1.0 TGDI 12V AT6 AUT COM 4P;2020;RS;Canoas;-29,9178;-51,1836
HYUNDAI;HB20S;STYLE 1.6 16V AT FLEX AUT COM 4P;2019;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;IX35;GL 2.0 16V AT AUT COM 4P;2019;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;IX35;GL 2.0 16V AT AUT COM 4P;2022;RS;Alvorada;-29,9911;-51,0808
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2019;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;CRETA;PULSE 1.6 16V AT6 FLEX AUT COM 4P;2017;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2019;RS;São Leopoldo;-29,7603;-51,1469
HYUNDAI;HB20;COMFORT PLUS 1.0 MT5 MEC COM 4P;2023;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;HB20;EVOLUTION 1.0 12V MT5 MEC COM 4P;2022;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;HB20S;COMFORT PLUS 1.6 16V MT6 COM 4P;2019;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;HB20S;COPA DO MUNDO 2022 1.0 TGDI 12V AT6 AUT COM 4P;2023;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;HB20S;PLATINUM PLUS 1.0 TGDI AT6 AUT COM 4P;2023;RS;Cachoeira do Sul;-30,0392;-52,8939
HYUNDAI;HB20S;PREMIUM 1.6 16V AT6 AUT COM 4P;2019;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;CRETA;PULSE PLUS 1.6 16V AT6 FLEX AUT COM 4P;2018;RS;São Luiz Gonzaga;-28,4083;-54,9608
HYUNDAI;HB20;VISION 1.6 16V AT6 AUT BAS 4P;2020;RS;Faxinal do Soturno;-29,5789;-53,4481
HYUNDAI;HB20S;EVOLUTION BLUELINK 1.0 TGDI 12V AT6 AUT COM 4P;2022;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;HB20X;DIAMOND PLUS 1.6 16V AT6 AUT COM 4P;2021;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2019;RS;Tupanciretã;-29,0808;-53,8358
HYUNDAI;CRETA;ATTITUDE 1.6 16V AT6 FLEX AUT COM 4P;2021;RS;Porto Alegre;-30,0331;-51,23
HYUNDAI;HB20S;VISION 1.0 12V MT5 MEC COM 4P;2021;RS;Santa Maria;-29,6842;-53,8069
HYUNDAI;HB20;COMFORT 1.0 12V MEC COM 4P;2018;RS;Estrela;-29,5003;-51,9658
HYUNDAI;HB20X;PREMIUM(BLUEMEDIA COURO) 1.6 16V AT6 AUT COM 4P;2019;RS;Lajeado;-29,4669;-51,9614
CHEVROLET;ONIX;1.0 12V MT6 MEC COM 4P;2020;MA;São José de Ribamar;-2,5619;-44,0539
CHEVROLET;PRISMA;LT 1.4 8V AT6 ECO FLEX AUT COM 4P;2019;MA;São Luís;-2,5389;-44,2828
CHEVROLET;S-10 PICK-UP;HIGH COUNTRY (C.DUP.) 4X4 2.8 TB-CTDI(AUT.) AUT COM 4P;2021;MA;Tuntum;-5,2547;-44,6489
CHEVROLET;TRACKER;LT 4X2 1.4 TURBO AT6 FLEX AUT COM 4P;2018;MA;Imperatriz;-5,5186;-47,4778
CHEVROLET;TRACKER;LTZ 1.2 TURBO 12V AT6 AUT COM 4P;2021;MA;São Luís;-2,5389;-44,2828
FIAT;ARGO;DRIVE 1.0 6V FIREFLY FLEX MEC COM 4P;2021;MA;Paço do Lumiar;-2,5319;-44,1078
FIAT;ARGO;TREKKING 1.3 8V FIREFLY AUT COM 4P;2020;MA;São Luís;-2,5389;-44,2828
FIAT;FASTBACK;ABARTH T270 1.3 TB CVT AUT COM 4P;2023;MA;São Luís;-2,5389;-44,2828
FIAT;PULSE;AUDACE 200 1.0 TB CVT AUT COM 4P;2022;MA;Pedro do Rosário;-2,9736;-45,3492
FIAT;STRADA CD;VOLCANO 1.3 8V FIREFLY MEC;2023;MA;São Luís;-2,5389;-44,2828
FIAT;STRADA(C.DUPLA);ADVENTURE 1.8 16V(FLEX) MEC COM 3P;2020;MA;Cururupu;-1,8286;-44,8683
FIAT;TORO;FREEDOM 1.8 AT6 16V(FLEX) AUT COM 4P;2019;MA;São Luís;-2,5389;-44,2828
FIAT;TORO;RANCH 4X4 2.0 16V AT9 AUT COM 4P;2020;MA;São Luís;-2,5389;-44,2828
FORD;KA;100 ANOS 1.5 12V AT AUT COM 4P;2020;MA;Paço do Lumiar;-2,5319;-44,1078
FORD;KA;SE 1.0 12V MEC COM 4P;2019;MA;Raposa;-2,425;-44,1033
FORD;KA;SE PLUS 1.0 12V MEC COM 4P;2020;MA;Barreirinhas;-2,7469;-42,8258
FORD;KA+;SE PLUS 1.0 12V(FLEX) MEC COM 4P;2018;MA;São Luís;-2,5389;-44,2828
FORD;RANGER CAB.DUPLA;LIMITED 4X4 3.2 20V TDCI(AUT.) AUT BLI 4P;2020;MA;São Luís;-2,5389;-44,2828
HONDA;CIVIC;G10 EX 2.0 16V CVT FLEX AUT BAS 4;2018;MA;São Luís;-2,5389;-44,2828
HONDA;CIVIC;G10 EX 2.0 16V CVT FLEX AUT BAS 4;2020;MA;São Luís;-2,5389;-44,2828
HONDA;CIVIC;G10 EX 2.0 16V CVT FLEX AUT COM 4;2017;MA;São Luís;-2,5389;-44,2828
HYUNDAI;HB20;SENSE 1.0 12V MT5 MEC COM 4P;2020;MA;São Luís;-2,5389;-44,2828
JEEP;COMPASS;LIMITED 2.0 16V AT6 FLEX AUT COM 4P;2021;MA;São José de Ribamar;-2,5619;-44,0539
JEEP;COMPASS;LIMITED 4X4 2.0 TB AT9 DIES AUT COM 4P;2020;MA;Cândido Mendes;-1,4467;-45,7164
JEEP;COMPASS;LIMITED 4X4 2.0 TB AT9 DIES AUT COM 4P;2021;MA;São Luís;-2,5389;-44,2828
JEEP;COMPASS;LIMITED(HIGH TECH) 2.0 16V AT6 FLEX AUT BAS 4P;2020;MA;São Luís;-2,5389;-44,2828
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT BAS 4P;2020;MA;São Luís;-2,5389;-44,2828
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT COM 4P;2019;MA;Campestre do Maranhão;-6,1706;-47,3625
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT COM 4P;2021;MA;São Luís;-2,5389;-44,2828
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT COM 4P;2021;MA;São Luís;-2,5389;-44,2828
JEEP;COMPASS;LONGITUDE 2.0 16V AT6 FLEX AUT COM 4P;2021;MA;São Luís;-2,5389;-44,2828
JEEP;COMPASS;LONGITUDE 4X4 2.0 TB AT9 DIES AUT BAS 4P;2021;MA;São Luís;-2,5389;-44,2828
